|Name|Offer|Price
0|2D Echo|| Rs. 4000.00 
1|2D Echo|| Rs. 4000.00 
2|ACTH (Adreno Corticotropic Hormone) Test|| Rs. 1500.00 
3|ACTH (Adreno Corticotropic Hormone) Test|| Rs. 1500.00 
4|ACTH (Adreno Corticotropic Hormone) Test|| Rs. 1500.00 
5|AEC (Absolute Eosinophil Count) Test|| Rs. 200.00 
6|AEC (Absolute Eosinophil Count) Test|| Rs. 200.00 
7|AFP (Alpha Feto Protein) Test|| Rs. 700.00 
8|AFP (Alpha Feto Protein) Test|| Rs. 700.00 
9|Albumin Test|| Rs. 150.00 
10|Albumin Test|| Rs. 150.00 
11|Albumin Test|| Rs. 150.00 
12|Alkaline Phosphatase (ALP) Test|| Rs. 150.00 
13|Ammonia Test|| Rs. 150.00 
14|Ammonia Test|| Rs. 700.00 
15|Ammonia Test|| Rs. 700.00 
16|Amylase Test|| Rs. 150.00 
17|Amylase Test|| Rs. 150.00 
18|ANC Profile|| Rs. 1800.00 
19|ANC Profile|| Rs. 1800.00 
20|ANC Profile|| Rs. 1200.00 
21|Anti CCP (ACCP) Test|| Rs. 1500.00 
22|Anti TPO Test|| Rs. 1000.00 
23|Anti TPO Test|| Rs. 1000.00 
24|APTT (Activated Partial Thromboplastin Time) Test|| Rs. 500.00 
25|APTT (Activated Partial Thromboplastin Time) Test|| Rs. 500.00 
26|ASO Test|| Rs. 500.00 
27|ASO Test|| Rs. 500.00 
28|Beta HCG Test|| Rs. 800.00 
29|Beta HCG Test|| Rs. 700.00 
30|Bicarbonate Test|| Rs. 150.00 
31|Bilirubin Test|| Rs. 150.00 
32|Bleeding / Clotting Time Test|| Rs. 180.00 
33|Bleeding / Clotting Time Test|| Rs. 300.00 
34|Bleeding / Clotting Time Test|| Rs. 300.00 
35|Blood Culture Test|| Rs. 800.00 
36|Blood Group Test|| Rs. 150.00 
37|Blood Sugar Test|| Rs. 80.00 
38|Blood Urea Nitrogen Test|| Rs. 150.00 
39|CA 15.3 Test|| Rs. 1200.00 
40|CA 15.3 Test|| Rs. 1200.00 
41|CA 19.9 Test|| Rs. 1200.00 
42|CA 19.9 Test|| Rs. 1200.00 
43|CA-125 (Tumor Marker) Test|| Rs. 1200.00 
44|CA-125 (Tumor Marker) Test|| Rs. 1500.00 
45|CA-125 (Tumor Marker) Test|| Rs. 1500.00 
46|Calcium Test|| Rs. 150.00 
47|CBC / Hemogram Test|| Rs. 400.00 
48|CEA (Carcinoembryonic Antigen) Test|| Rs. 700.00 
49|Chlamydia Test|| Rs. 1500.00 (IgM) 
50|Chlamydia Test|| Rs. 1500.00 (IgG) 
51|Chloride Test|| Rs. 150.00 
52|Chloride Test|| Rs. 150.00 
53|Chloride Test|| Rs. 150.00 
54|Cholesterol Test|| Rs. 250.00 
55|Cholesterol Test|| Rs. 150.00 
56|Cholesterol Test|| Rs. 150.00 
57|CK-MB Test|| Rs. 400.00 
58|Coombs Test|| Rs. 400.00 (Direct) 
59|Coombs Test|| Rs. 600.00 (Indirect) 
60|Cortisol Test|| Rs. 500.00 
61|CPK (Creatine Phosphokinase) Test|| Rs. 300.00 
62|Creatinine Clearance Test|| Rs. 400.00 
63|Creatinine Clearance Test|| Rs. 250.00 
64|Creatinine Clearance Test|| Rs. 250.00 
65|Creatinine Clearance Test|| Rs. 450.00 
66|Creatinine Test|| Rs. 150.00 
67|Creatinine Test|| Rs. 150.00 
68|Creatinine Test|| Rs. 150.00 
69|D Dimer Test|| Rs. 800.00 
70|D Dimer Test|| Rs. 600.00 
71|D Dimer Test|| Rs. 600.00 
72|D Dimer Test|| Rs. 1000.00 
73|Dengue IgG Test|| Rs. 900.00 
74|Dengue IgG Test|| Rs. 900.00 
75|Dengue IgG Test|| Rs. 900.00 
76|Dengue IgM Test|| Rs. 900.00 
77|Dengue IgM Test|| Rs. 900.00 
78|Dengue IgM Test|| Rs. 900.00 
79|ECG|| Rs. 250.00 
80|ECG|| Rs. 250.00 
81|Electrolytes Test|| Rs. 450.00 
82|Electrolytes Test|| Rs. 450.00 
83|Electrolytes Test|| Rs. 450.00 
84|ESR (Erythrocyte Sedimentation Rate) Test|| Rs. 100.00 
85|ESR (Erythrocyte Sedimentation Rate) Test|| Rs. 100.00 
86|ESR (Erythrocyte Sedimentation Rate) Test|| Rs. 100.00 
87|Estradiol (E2) Test|| Rs. 500.00 
88|Ferritin Test|| Rs. 150.00 
89|Ferritin Test|| Rs. 600.00 
90|Ferritin Test|| Rs. 600.00 
91|FNAC Test|| Rs. 1200.00 
92|Folic Acid Test|| Rs. 600.00 
93|Folic Acid Test|| Rs. 1000.00 
94|Folic Acid Test|| Rs. 1000.00 
95|FSH (Follicle Stimulating Hormone) Test|| Rs. 500.00 
96|FSH (Follicle Stimulating Hormone) Test|| Rs. 500.00 
97|G6PD Test|| Rs. 700.00 
