|Name|Offer|Price
0|2D Echo|| Rs. 2500.00 
1|ACTH (Adreno Corticotropic Hormone) Test|| Rs. 1200.00 
2|AEC (Absolute Eosinophil Count) Test|| Rs. 200.00 
3|AFP (Alpha Feto Protein) Test|| Rs. 700.00 
4|AFP (Alpha Feto Protein) Test|| Rs. 750.00 
5|Alkaline Phosphatase (ALP) Test|| Rs. 150.00 
6|Alkaline Phosphatase (ALP) Test|| Rs. 120.00 
7|Allergy Test|| Rs. 600.00 (Profile / IGE) 
8|Ammonia Test|| Rs. 1200.00 
9|Amylase Test|| Rs. 300.00 
10|ANC Profile|| Rs. 2500.00 
11|ANC Profile|| Rs. 2500.00 
12|Anti TPO Test|| Rs. 900.00 
13|Antithyroglobulin Antibody Test|| Rs. 900.00 
14|APTT (Activated Partial Thromboplastin Time) Test|| Rs. 300.00 
15|APTT (Activated Partial Thromboplastin Time) Test|| Rs. 450.00 
16|Beta HCG Test|| Rs. 600.00 
17|Bleeding / Clotting Time Test|| Rs. 100.00 
18|Blood Culture Test|| Rs. 600.00 
19|Blood Group Test|| Rs. 150.00 
20|Blood Sugar Test|| Rs. 90.00 
21|Blood Urea Nitrogen Test|| Rs. 90.00 
22|Bone Density Test|| Rs. 2000.00 (BMD SIngle Side) 
23|Bone Density Test|| Rs. 4000.00 (BMD 3 Side) 
24|CA 15.3 Test|| Rs. 1200.00 
25|CA 19.9 Test|| Rs. 1200.00 
26|Calcium Test|| Rs. 200.00 
27|Calcium Test|| Rs. 200.00 
28|CBC / Hemogram Test|| Rs. 350.00 
29|CD4 Test|| Rs. 1400.00 
30|CEA (Carcinoembryonic Antigen) Test|| Rs. 700.00 
31|Chloride Test|| Rs. 220.00 
32|Cholesterol Test|| Rs. 200.00 
33|Creatinine Clearance Test|| Rs. 250.00 
34|Creatinine Test|| Rs. 120.00 
35|CRP (C-Reactive Protein) Test|| Rs. 450.00 
36|D Dimer Test|| Rs. 1200.00 
37|Dengue IgG Test|| Rs. 800.00 
