|Name|Offer|Price
0|2D Echo|| Rs. 2500.00 
1|2D Echo|| Rs. 2500.00 
2|ACTH (Adreno Corticotropic Hormone) Test|| Rs. 1000.00 
3|AEC (Absolute Eosinophil Count) Test|| Rs. 100.00 
4|Albumin Test|| Rs. 100.00 
5|Albumin Test|| Rs. 100.00 
6|Alkaline Phosphatase (ALP) Test|| Rs. 100.00 
7|Ammonia Test|| Rs. 100.00 
8|Amylase Test|| Rs. 500.00 
9|Anti TPO Test|| Rs. 1500.00 
10|APTT (Activated Partial Thromboplastin Time) Test|| Rs. 350.00 
11|Bicarbonate Test|| Rs. 100.00 
12|Bilirubin Test|| Rs. 100.00 
13|Biopsy|| Rs. 2400.00 (BIG) 
14|Bleeding / Clotting Time Test|| Rs. 200.00 
15|Bleeding / Clotting Time Test|| Rs. 200.00 
16|Blood Culture Test|| Rs. 350.00 
17|Blood Group Test|| Rs. 100.00 
18|Blood Sugar Test|| Rs. 50.00 
19|Blood Urea Nitrogen Test|| Rs. 150.00 
20|CA 15.3 Test|| Rs. 1000.00 
21|CA 19.9 Test|| Rs. 1000.00 
22|CA-125 (Tumor Marker) Test|| Rs. 1000.00 
23|Calcium Test|| Rs. 100.00 
24|CBC / Hemogram Test|| Rs. 300.00 
25|CD4 Test|| Rs. 1500.00 
26|CEA (Carcinoembryonic Antigen) Test|| Rs. 1000.00 
27|Chloride Test|| Rs. 200.00 
28|Chloride Test|| Rs. 100.00 
29|Cholesterol Test|| Rs. 200.00 
30|Cholesterol Test|| Rs. 200.00 
31|Complement C3|| Rs. 800.00 
32|Complement C4|| Rs. 800.00 
33|Cortisol Test|| Rs. 600.00 
34|CPK (Creatine Phosphokinase) Test|| Rs. 500.00 
35|Creatinine Clearance Test|| Rs. 200.00 
36|Creatinine Test|| Rs. 100.00 
37|Creatinine Test|| Rs. 100.00 
38|D Dimer Test|| Rs. 300.00 
39|Dengue IgG Test|| Rs. 500.00 
40|Dengue IgG Test|| Rs. 600.00 
41|Dengue IgM Test|| Rs. 500.00 
42|Dengue IgM Test|| Rs. 600.00 
