|Name|Offer|Price
0|2D Echo|| Rs. 2000.00 
1|ACTH (Adreno Corticotropic Hormone) Test|| Rs. 1350.00 
2|AEC (Absolute Eosinophil Count) Test|| Rs. 150.00 
3|AFP (Alpha Feto Protein) Test|| Rs. 700.00 
4|Aldolase Test|| Rs. 691.00 
5|Alkaline Phosphatase (ALP) Test|| Rs. 120.00 
6|Ammonia Test|| Rs. 950.00 
7|Amylase Test|| Rs. 350.00 
8|ANA (Antinuclear Antibody) Test|| Rs. 570.00 (IgG) 
9|ANA (Antinuclear Antibody) Test|| Rs. 1250.00 (IFA) 
10|ANC Profile|| Rs. 1600.00 
11|ANCA Profile|| Rs. 1350.00 (C - ANCA) 
12|ANCA Profile|| Rs. 1600.00 
13|Anti TPO Test|| Rs. 1000.00 
14|Antithyroglobulin Antibody Test|| Rs. 1000.00 
15|APTT (Activated Partial Thromboplastin Time) Test|| Rs. 300.00 
16|ASO Test|| Rs. 300.00 
17|ASO Test|| Rs. 450.00 (Immunoturbidimetry) 
18|Beta HCG Test|| Rs. 650.00 
19|Bilirubin Test|| Rs. 200.00 
20|Biopsy|| Rs. 1200.00 (BIG) 
21|Bleeding / Clotting Time Test|| Rs. 150.00 (Bleeding or Clotting) 
22|Blood Culture Test|| Rs. 850.00 
23|Blood Group Test|| Rs. 150.00 
24|Blood Sugar Test|| Rs. 80.00 (Fasting or PP) 
25|Blood Urea Nitrogen Test|| Rs. 120.00 
26|Bone Density Test|| Rs. 3000.00 (Dexa Double Site) 
27|Bone Density Test|| Rs. 2200.00 (Dexa Single Site) 
28|Bone Density Test|| Rs. 4000.00 (Dexa Three Sites) 
29|Bone Density Test|| Rs. 5500.00 (Dexa Whole Body) 
30|CA 15.3 Test|| Rs. 1130.00 
31|CA 19.9 Test|| Rs. 1130.00 
32|CA-125 (Tumor Marker) Test|| Rs. 1100.00 
33|Calcium Test|| Rs. 130.00 
34|Calcium Test|| Rs. 300.00 (Ionic) 
35|CBC / Hemogram Test|| Rs. 350.00 
36|CD4 Test|| Rs. 1370.00 
37|CD4 Test|| Rs. 1800.00 (with CD8) 
38|CEA (Carcinoembryonic Antigen) Test|| Rs. 650.00 
39|Chloride Test|| Rs. 150.00 
40|Cholesterol Test|| Rs. 120.00 
41|CK-MB Test|| Rs. 350.00 
42|CK-MB Test|| Rs. 350.00 
43|Color Doppler|| Rs. 2200.00 (Carotid With Vertebral Arteries (Both Sides)) 
44|Color Doppler|| Rs. 6000.00 (All Four Limbs Venous.) 
45|Color Doppler|| Rs. 10000.00 (All Four Limbs Arterial & Venous.) 
46|Color Doppler|| Rs. 3600.00 (Both Limbs Arterial) 
47|Complement C3|| Rs. 650.00 
48|Complement C4|| Rs. 650.00 
49|Coombs Test|| Rs. 400.00 (Indirect) 
50|Coombs Test|| Rs. 350.00 (Direct) 
51|Cortisol Test|| Rs. 500.00 
52|CPK (Creatine Phosphokinase) Test|| Rs. 300.00 
53|Creatinine Clearance Test|| Rs. 300.00 
54|Creatinine Test|| Rs. 120.00 
55|CRP (C-Reactive Protein) Test|| Rs. 650.00 (High Sensitivity) 
56|CRP (C-Reactive Protein) Test|| Rs. 350.00 
57|CT Scan|| Rs. 20000.00 (Whole Body Scan With Contrast) 
58|CT Scan|| Rs. 2200.00 (Denta Scan) 
59|CT Scan|| Rs. 5000.00 (CV Junction (Scan Charges Only) / Orbit Axial & Coronal Both Contrast / Pituitary Fossa / sella turcica Contrast - Axial & Coronal / PNS Axial & Coronal Both Contrast / Sella Turcica- Axial & Coronal Both Contrast / Sinogram / Fistulogram With Contrast) 
