|Name|Offer|Price
0|ACTH (Adreno Corticotropic Hormone) Test|| Rs. 1500.00 
1|AEC (Absolute Eosinophil Count) Test|| Rs. 150.00 
2|AFP (Alpha Feto Protein) Test|| Rs. 750.00 
3|Alkaline Phosphatase (ALP) Test|| Rs. 120.00 
4|Amylase Test|| Rs. 350.00 
5|ANA (Antinuclear Antibody) Test|| Rs. 600.00 
6|Anti TPO Test|| Rs. 1200.00 
7|APTT (Activated Partial Thromboplastin Time) Test|| Rs. 250.00 
8|ASO Test|| Rs. 350.00 (TITER) 
9|ASO Test|| Rs. 450.00 (Quantitative) 
10|Beta HCG Test|| Rs. 700.00 
11|Bilirubin Test|| Rs. 150.00 
12|Bleeding / Clotting Time Test|| Rs. 70.00 
13|Blood Group Test|| Rs. 120.00 
14|Blood Urea Nitrogen Test|| Rs. 120.00 
15|CA 15.3 Test|| Rs. 900.00 
16|CA 19.9 Test|| Rs. 900.00 
17|CA-125 (Tumor Marker) Test|| Rs. 900.00 
18|Calcium Test|| Rs. 120.00 
19|CBC / Hemogram Test|| Rs. 300.00 
20|CEA (Carcinoembryonic Antigen) Test|| Rs. 900.00 
21|Chloride Test|| Rs. 150.00 
22|Cholesterol Test|| Rs. 160.00 
23|Coombs Test|| Rs. 400.00 (Indirect / Direct) 
24|Cortisol Test|| Rs. 900.00 
25|CPK (Creatine Phosphokinase) Test|| Rs. 450.00 
26|CPK (Creatine Phosphokinase) Test|| Rs. 500.00 (MB) 
27|Creatinine Clearance Test|| Rs. 400.00 
28|Creatinine Test|| Rs. 120.00 
29|CRP (C-Reactive Protein) Test|| Rs. 350.00 
30|CRP (C-Reactive Protein) Test|| Rs. 450.00 (Quantitative) 
31|D Dimer Test|| Rs. 1000.00 
32|Dengue IgG Test|| Rs. 800.00 
33|Dengue IgM Test|| Rs. 800.00 
34|DHEA Test|| Rs. 1000.00 
35|Double Marker Test|| Rs. 2000.00 
36|ESR (Erythrocyte Sedimentation Rate) Test|| Rs. 90.00 
37|Estradiol (E2) Test|| Rs. 550.00 
38|FSH (Follicle Stimulating Hormone) Test|| Rs. 350.00 
39|G6PD Test|| Rs. 750.00 
40|HBsAg Test|| Rs. 350.00 
41|HCV Antibody Test|| Rs. 750.00 
42|HDL Cholesterol|| Rs. 130.00 
43|Hemoglobin (Hb) Test|| Rs. 80.00 
